material_id,formula,energy_above_hull,band_gap,density,volume,crystal_system,elements
mp-18474,Ag8GeSe6,0.0,0.0,6.964153481804489,672.0912838165726,Orthorhombic,"Ag, Ge, Se"
mp-676168,Ag8GeTe6,0.040688231500006,0.08570000000000001,6.731560740338856,839.2957465002864,Triclinic,"Ag, Ge, Te"
mp-676555,Ag8GeTe6,0.074617999166669,0.0,6.5085452923163345,434.0271168846716,Triclinic,"Ag, Ge, Te"
mp-676799,Ag8GeTe6,0.03679873916667,0.10110000000000001,6.848997970441339,412.45232668032594,Triclinic,"Ag, Ge, Te"
mp-685969,Ag8GeTe6,0.021838037833337,0.052999999999999006,6.849807337833671,412.4035916652164,Triclinic,"Ag, Ge, Te"
mp-1215006,Ag8Hg(AsO5)2,0.09447424869047501,0.048400000000000006,6.366976920283623,716.3648356068611,Trigonal,"Ag, As, Hg, O"
mp-1229180,Ag8Sb5As3S16,0.015493755703124001,1.0255,5.107624690147718,718.34658601659,Triclinic,"Ag, As, S, Sb"
mp-15645,Ag8SnS6,0.0,0.535099999999999,6.232772680959803,1251.1597547752183,Orthorhombic,"Ag, S, Sn"
mp-17984,Ag8SnSe6,0.0,0.0009999999999990002,6.919829560988783,698.5069330504559,Orthorhombic,"Ag, Se, Sn"
mp-675327,Ag9(PbO3)4,0.0052409735999990005,0.0,8.131973258365667,813.3672995533327,Monoclinic,"Ag, O, Pb"
mp-561034,Ag9Ge2IO8,0.030360694499999,0.0,6.498901538499684,350.30354029860575,Monoclinic,"Ag, Ge, I, O"
mp-1229182,Ag9Ge2NO11,0.015115329782608001,0.07099999999999901,6.16447229062361,351.82572706131054,Triclinic,"Ag, Ge, N, O"
mp-1195618,Ag9P14(OF)28,0.0,0.026499999999999004,3.132097467309695,2528.2510606600426,Monoclinic,"Ag, F, O, P"
