material_id,formula,energy_above_hull,band_gap,density,volume,crystal_system,elements,avg_atomic_number,avg_electronegativity,avg_atomic_radius,avg_atomic_mass,num_elements,stability_raw,band_gap_raw,density_raw,final_score,stability_score,band_gap_score,density_score,rag_status
mp-1073794,MgSi,0.099112461666666,0.0,2.268889876879429,230.059130295984,Monoclinic,"Mg, Si",13.0,1.605,130.0,26.195,2,0.9098250041525555,0.0,0.7268889876879429,0.1470715635811919,0.0033450267034016434,0.0,0.7269952511474553,Red
mp-570922,MgCl2,0.083751176666666,4.9801,1.803984239763228,87.64022534459218,Tetragonal,"Cl, Mg",14.5,2.2350000000000003,125.0,29.8775,2,0.9227210281567927,4.9801,0.6803984239763228,0.507844446149757,0.14587773589608588,0.9960200000000001,0.6804978910085702,Amber
mp-1038767,MgCd,0.038185795,0.0,5.34396609289812,84.96395938252209,Monoclinic,"Cd, Mg",30.0,1.5,152.5,68.3595,2,0.9632187271450772,0.0,0.965603390710188,0.48988725132279654,0.593476681972291,0.0,0.9657445516832552,Amber
mp-1038816,CeMg,0.016450333333331,0.0,5.205063829229399,104.90841335556104,Monoclinic,"Ce, Mg",35.0,1.215,167.5,82.21050000000001,2,0.9838159004981738,0.0,0.9794936170770601,0.6064903559109461,0.8211259883603397,0.0,0.9796368086538814,Amber
mp-1038896,MgBi2,0.094178766666664,0.0,8.205855847321612,178.99403849771744,Monoclinic,"Bi, Mg",47.5,1.605,155.0,116.6427,2,0.9139274408024086,0.0,0.6794144152678389,0.1602462567607999,0.04868701814221943,0.0,0.6795137384484509,Red
mp-1038936,MgBi,0.081487402499996,0.0,7.045825852347981,109.960004259349,Monoclinic,"Bi, Mg",47.5,1.605,155.0,116.6427,2,0.9246524718534608,0.0,0.7954174147652019,0.24271920330737162,0.16722492807320855,0.0,0.7955336963538366,Red
mp-1039008,Ce2Mg,0.05006506722222,0.0,6.813073038538817,148.4486025218422,Monoclinic,"Ce, Mg",35.0,1.215,167.5,82.21050000000001,2,0.9523219381493575,0.0,0.8186926961461183,0.400282688715457,0.4730404252973148,0.0,0.818812380333998,Amber
mp-1039204,MgCd2,0.059304865555557,0.0,6.478491289456238,127.710325617982,Monoclinic,"Cd, Mg",30.0,1.5,152.5,68.3595,2,0.9440152995762421,0.0,0.8521508710543763,0.3610709325141973,0.38123168643938676,0.0,0.8522754464725194,Red
mp-1039350,CaMg,0.047775612499999,0.0,1.696060312384117,126.06920413578273,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2,0.9544028206707291,0.0,0.6696060312384117,0.3819604256958229,0.4960392831767173,0.0,0.6697039205373212,Red
mp-1039397,Ca2Mg,0.035187254166666,0.0,1.632928427870116,212.4545922746949,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2,0.9660088027310653,0.0,0.6632928427870116,0.44483489354103123,0.6243138634161678,0.0,0.6633898091647368,Amber
mp-1039467,Ca2Mg,0.013408672499999,0.0,1.649798080056302,210.28218395372645,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2,0.9867687411171241,0.0,0.6649798080056302,0.5598964656035927,0.8537621228072751,0.0,0.6650770209997758,Amber
mp-1094177,La2Mg,0.033790885000001,0.0,5.048562019165181,198.73988637086708,Monoclinic,"La, Mg",34.5,1.205,172.5,81.60523500000001,2,0.9673136168152604,0.0,0.9951437980834819,0.5184254858937337,0.6387352607671648,0.0,0.9952892775507567,Amber
mp-1094190,La2Mg,0.060518165,0.0,5.143901533867726,195.05634690303623,Monoclinic,"La, Mg",34.5,1.205,172.5,81.60523500000001,2,0.9429352867331603,0.0,0.9856098466132275,0.3817982336708046,0.36929489441443764,0.0,0.985753932317929,Red
mp-1094206,MgSn2,0.081564865833333,0.0,5.595378787148984,155.34411654276195,Monoclinic,"Mg, Sn",31.0,1.635,147.5,71.5075,2,0.9245862468262703,0.0,0.9404621212851015,0.2713664108849596,0.16649297902141313,0.0,0.9405996068712653,Red
mp-1094239,MgSn2,0.071909165833333,0.0,5.611519586687395,154.89728958157005,Monoclinic,"Mg, Sn",31.0,1.635,147.5,71.5075,2,0.932914869911175,0.0,0.9388480413312605,0.31706940853104515,0.2585447006796677,0.0,0.9389852909560564,Red
mp-1094252,MgSn2,0.067471615833333,0.0,5.642983189291873,154.03362818113322,Monoclinic,"Mg, Sn",31.0,1.635,147.5,71.5075,2,0.9367930586326076,0.0,0.9357016810708128,0.33787179527392286,0.3014082022554003,0.0,0.9358384707311136,Red
mp-1094274,SrMg,0.07296265,0.0,2.524741758147959,147.22760015308714,Monoclinic,"Mg, Sr",25.0,1.13,175.0,55.962500000000006,2,0.9319988911077194,0.0,0.7524741758147959,0.27472727955911824,0.24842088729526957,0.0,0.7525841795574173,Red
mp-1094317,Sr2Mg,0.057121876666666,0.0,2.558146398540265,259.0565326783283,Monoclinic,"Mg, Sr",25.0,1.13,175.0,55.962500000000006,2,0.9459647199367555,0.0,0.7558146398540265,0.3525738088187582,0.4027775648626939,0.0,0.7559251319370563,Red
mp-1094351,MgTi2,0.071795466111109,0.0,3.538949116750616,112.6489488487572,Monoclinic,"Mg, Ti",17.0,1.425,145.0,36.086,2,0.9330138367056068,0.0,0.8538949116750616,0.30062321171089823,0.2596385266004191,0.0,0.8540197420534436,Red
mp-1094352,Sr2Mg,0.079431003333333,0.0,2.556380807927077,259.23545272848804,Monoclinic,"Mg, Sr",25.0,1.13,175.0,55.962500000000006,2,0.926414006001267,0.0,0.7556380807927077,0.24449681082070673,0.18669420281554316,0.0,0.7557485470646756,Red
mp-1094419,Y2Mg,0.068479988333335,0.0,3.712423714971126,180.8105443399704,Monoclinic,"Mg, Y",25.5,1.265,165.0,56.60542,2,0.9359089649960097,0.0,0.8712423714971126,0.3200923466799296,0.2916367982038164,0.0,0.871369737890107,Red
mp-1094452,YMg,0.085989590000001,0.0,3.331032921602477,112.87251949317556,Monoclinic,"Mg, Y",25.5,1.265,165.0,56.60542,2,0.9208191397120106,0.0,0.8331032921602477,0.22907361749200636,0.12485720177425108,0.0,0.833225083024404,Red
mp-1094505,MgZn,0.0712255923,0.0,4.21590167534025,70.67223730208522,Monoclinic,"Mg, Zn",21.0,1.48,142.5,44.8425,2,0.9335101842114568,0.0,0.921590167534025,0.31690717108081684,0.2651243844653397,0.0,0.9217248942407349,Red
mp-1094511,MgTi2,0.092451292777775,0.0,3.555609625223804,112.12111003499196,Monoclinic,"Mg, Ti",17.0,1.425,145.0,36.086,2,0.9153726180846936,0.0,0.8555609625223803,0.2034670939178781,0.06465977325186678,0.0,0.8556860364597235,Red
mp-1094531,Y2Mg,0.054300795000001,0.0,3.798095504443152,176.7320890007365,Monoclinic,"Mg, Y",25.5,1.265,165.0,56.60542,2,0.9484959176190312,0.0,0.8798095504443152,0.3913643889747638,0.43075351024232944,0.0,0.8799381692679952,Red
mp-1094601,Li2Mg,0.011001634444444,0.0,1.036254303715672,122.38502674272684,Monoclinic,"Li, Mg",7.5,1.145,147.5,15.6225,2,0.9891180844129006,0.0,0.6036254303715671,0.5606068002944448,0.8797281309862814,0.0,0.6037136740065203,Amber
mp-1094621,MgGa,0.046648414999999,0.0,4.009383392526082,77.88587524222356,Monoclinic,"Ga, Mg",21.5,1.56,140.0,47.014,2,0.9554306734415691,0.0,0.9009383392526081,0.4339137985833653,0.5073995784142955,0.0,0.9010700468810879,Amber
mp-1094624,MgGa2,0.067186023333333,0.0,4.665941935912435,116.55307178255448,Monoclinic,"Ga, Mg",21.5,1.56,140.0,47.014,2,0.9370437563233082,0.0,0.9665941935912434,0.34543661332856435,0.3041790268934559,0.0,0.9667354994091819,Red
mp-1094640,MgGa2,0.058825198333332,0.0,4.8980434179587125,111.03002137459151,Monoclinic,"Ga, Mg",21.5,1.56,140.0,47.014,2,0.9444429558099606,0.0,0.9898043417958713,0.39096897673540665,0.38595833719430317,0.0,0.9899490406912752,Red
mp-1094646,MgGa2,0.091843213333333,0.0,4.659000799624479,116.72671647394144,Monoclinic,"Ga, Mg",21.5,1.56,140.0,47.014,2,0.9158824158892366,0.0,0.965900079962448,0.22835540182234487,0.070294289921355,0.0,0.9660412843083368,Red
mp-1094812,MgCd2,0.058837752222222,0.0,6.484193600725104,255.1960299264336,Monoclinic,"Cd, Mg",30.0,1.5,152.5,68.3595,2,0.9444317582191066,0.0,0.8515806399274897,0.3632583145662749,0.38583457633899343,0.0,0.8517051319838908,Red
mp-1094901,MgCd2,0.047042540555557,0.0,6.522570423394536,126.84726701028532,Monoclinic,"Cd, Mg",30.0,1.5,152.5,68.3595,2,0.955071032232753,0.0,0.8477429576605464,0.4212857080267728,0.5034246605781423,0.0,0.8478668886885083,Amber
mp-1095005,Ca2Mg,0.036908806666666,0.0,1.625724852073275,213.3959771325853,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2,0.9644049636483306,0.0,0.6625724852073275,0.4358276223008513,0.6065875060911363,0.0,0.6626693462764157,Amber
mp-1183455,Ca,0.013071680000001,0.0,1.544130909113659,86.19875997738622,Tetragonal,Ca,20.0,1.0,180.0,40.078,1,0.9870969840949447,0.0,0.6544130909113659,0.5595967584060726,0.8573900131467216,0.0,0.654508759163559,Amber
mp-166,Ca,0.02121779,0.0,1.5738101266525022,42.2866034962744,Tetragonal,Ca,20.0,1.0,180.0,40.078,1,0.9792230509419544,0.0,0.6573810126652502,0.5166772884307599,0.7703637309430711,0.0,0.6574771147961215,Amber
mp-1183484,Ca,0.008999964999999,0.0,1.525005978877473,174.55953806335285,Hexagonal,Ca,20.0,1.0,180.0,40.078,1,0.991080311880884,0.0,0.6525005978877473,0.5812269769971986,0.9014155593728983,0.0,0.6525959865537472,Amber
mp-132,Ca,0.005909895,0.0,1.527508022472714,174.2736112022339,Hexagonal,Ca,20.0,1.0,180.0,40.078,1,0.9941248266575605,0.0,0.6527508022472714,0.5981017046033472,0.9350649182104966,0.0,0.6528462274904946,Amber
mp-45,Ca,0.0,0.0,1.534815625204312,43.36096382607296,Cubic,Ca,20.0,1.0,180.0,40.078,1,1.0,0.0,0.6534815625204312,0.6307154189186109,1.0,0.0,0.6535770945930548,Amber
mp-21,Ca,0.005616039999999,0.0,1.558186821803846,42.710594052600456,Cubic,Ca,20.0,1.0,180.0,40.078,1,0.9944153237651232,0.0,0.6558186821803846,0.6003207232148764,0.9382756240637082,0.0,0.6559145559151115,Amber
mp-1064227,Ca,0.010473554999999,0.0,1.529514324812333,87.02250606556609,Orthorhombic,Ca,20.0,1.0,180.0,40.078,1,0.9896350033623601,0.0,0.6529514324812333,0.5733300543012877,0.8854413537807879,0.0,0.6530468870544686,Amber
mp-1078638,Ca,0.019152001249999,0.0,1.596183616492226,333.55102316074857,Tetragonal,Ca,20.0,1.0,180.0,40.078,1,0.9812079049773645,0.0,0.6596183616492226,0.528093577381489,0.792301238420265,0.0,0.6597147908567826,Amber
mp-30471,CaCu,0.000139304500001,0.0,3.641315263354545,472.55370049677634,Monoclinic,"Ca, Cu",24.5,1.45,157.5,51.812,2,0.9998607149030397,0.0,0.8641315263354545,0.6720818495917882,0.9984605579042505,0.0,0.8642578531983147,Amber
mp-7493,CaSb2,0.0,0.0,5.3544117263486495,175.901885128571,Monoclinic,"Ca, Sb",35.5,1.525,162.5,80.91900000000001,2,1.0,0.0,0.9645588273651351,0.6929399671268244,1.0,0.0,0.9646998356341215,Amber
mp-1039570,CaMg2,0.063282755,0.0,1.739289096785149,169.34492283840132,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2,0.9404836063573702,0.0,0.6739289096785149,0.30590439138181635,0.3421978103890737,0.0,0.6740274309363974,Red
mp-2461,CaGa4,0.001600682000001,0.0,5.387038823403971,98.32157581123911,Monoclinic,"Ca, Ga",25.5,1.405,155.0,54.9005,2,0.9984018760881784,0.0,0.9612961176596029,0.6834557344596603,0.9823368093373048,0.0,0.9614366489550396,Amber
mp-643542,CaGe2,0.097874856666667,0.0,4.24179490929589,72.56225416092421,Monoclinic,"Ca, Ge",26.0,1.505,152.5,56.354,2,0.9108506255769154,0.0,0.924179490929589,0.19220324927715832,0.01468066008715141,0.0,0.924314596167913,Red
mp-917,CaC2,0.000210771666667,2.3396,2.189236157490237,97.23899144471837,Monoclinic,"C, Ca",13.0,1.775,125.0,26.0445,2,0.9997892727486669,2.3396,0.7189236157490237,0.7830172163488476,0.9976709467954343,0.46792,0.7190287147556517,Green
mp-1094998,CaMg,0.024139097499999,0.0,1.706894615475358,62.63449770418459,Tetragonal,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2,0.976429864303663,0.0,0.6706894615475358,0.5039035842152022,0.7394921647374186,0.0,0.6707875092324641,Amber
mp-20034,CaPb,0.0,0.0,6.975407029671377,117.73213450170792,Tetragonal,"Ca, Pb",51.0,1.4,180.0,123.639,2,1.0,0.0,0.8024592970328623,0.6605153216139976,1.0,0.0,0.8025766080699878,Amber
mp-2017191,BaCa,0.077950792499997,0.0,2.684063620117292,109.75445250336486,Tetragonal,"Ba, Ca",38.0,0.945,197.5,88.7025,2,0.9276861309047211,0.0,0.7684063620117292,0.25408089122791766,0.2007543045074467,0.0,0.7685186948709716,Red
mp-1182183,CaO10,0.077521395454545,0.0,2.126432633932467,312.47392165760584,Tetragonal,"Ca, O",14.0,2.22,120.0,28.038500000000003,2,0.9280558179340437,0.0,0.7126432633932467,0.24496961551098656,0.20484025331038147,0.0,0.7127474442789791,Red
mp-1182382,CaO10,0.05020342090909,0.0,2.512920777574513,264.4153171063857,Tetragonal,"Ca, O",14.0,2.22,120.0,28.038500000000003,2,0.9521964793586062,0.0,0.7512920777574513,0.3861072806438879,0.47165379781182537,0.0,0.7514019086898758,Red
mp-1213975,CaB4,0.0,0.0,2.642539600836124,209.4340399870896,Tetragonal,"B, Ca",12.5,1.52,132.5,25.444000000000003,2,1.0,0.0,0.7642539600836125,0.6528731371811479,1.0,0.0,0.7643656859057396,Amber
mp-22904,CaCl2,0.001869090833332,5.3533,2.147056170739013,171.67065331513982,Tetragonal,"Ca, Cl",18.5,2.08,140.0,37.764,2,0.9981343961497231,5.0,0.7147056170739012,0.9326522697316193,0.9793804996816924,1.0,0.7148100994538653,Green
mp-571166,CaBr2,0.001747406666666,4.4482,3.269983382807338,203.00929577290373,Tetragonal,"Br, Ca",27.5,1.98,147.5,59.991,2,0.9982556414371158,4.4482,0.8269983382807338,0.9226761261411178,0.9807205576160793,0.88964,0.8271192366653913,Green
mp-1009657,CaN2,0.0,0.0,2.956401288995216,38.245291740457695,Tetragonal,"Ca, N",13.5,2.02,122.5,27.0425,2,1.0,0.0,0.7956401288995216,0.65915128860932,1.0,0.0,0.7957564430466004,Amber
mp-1039409,CaMg3,0.047027422346938,0.0,1.792493065959835,104.6750441134136,Tetragonal,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2,0.9550848226672757,0.0,0.6792493065959835,0.3876582604870149,0.5035770787182461,0.0,0.6793486056394591,Red
mp-1095016,CaMg2,0.073613626666666,0.0,1.750187136830431,84.14522415647565,Tetragonal,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2,0.9314337813546386,0.0,0.6750187136830431,0.2561109977874137,0.24217503787134298,0.0,0.675117394258711,Red
mp-1183342,Ba3Ca,0.0392140475,0.0,3.096433751471035,242.4278024845549,Tetragonal,"Ba, Ca",38.0,0.945,197.5,88.7025,2,0.9622656683728094,0.0,0.8096433751471035,0.45342386925735123,0.5829430439466048,0.0,0.809761736420244,Amber
mp-1183511,CaAg3,0.071811945,0.0,7.419057293086879,81.39971714538277,Tetragonal,"Ag, Ca",33.5,1.465,170.0,73.9731,2,0.9329994918091717,0.0,0.7580942706913121,0.28138100935426713,0.25947998029565866,0.0,0.7582050960321891,Red
mp-1183620,CaEu3,0.046251483749998,0.0,4.674904147173979,176.16993524016144,Tetragonal,"Ca, Eu",41.5,0.5,182.5,96.021,2,0.9557931487138995,0.0,0.9674904147173979,0.44922928011388963,0.5114058196064359,0.0,0.9676318515533584,Amber
mp-1187110,Sr3Ca,0.044507889999998,0.0,2.357246104372858,213.4017245057676,Tetragonal,"Ca, Sr",29.0,0.975,190.0,63.849,2,0.9573886512240726,0.0,0.7357246104372858,0.4116864517885165,0.5290400373485848,0.0,0.7358321655711202,Amber
mp-1205360,CaGe3,0.090985402500001,0.0,5.009990508273799,342.0491574961312,Tetragonal,"Ca, Ge",26.0,1.505,152.5,56.354,2,0.9166025482178705,0.0,0.9990009491726201,0.2389561581007527,0.07825351919571766,0.0,0.9991469925144694,Red
mp-1749,CaAl4,0.0,0.0,2.346956254386141,104.71719698268504,Tetragonal,"Al, Ca",16.5,1.3050000000000002,152.5,33.52976925,2,1.0,0.0,0.7346956254386141,0.6469606060291514,1.0,0.0,0.7348030301457568,Amber
mp-1976,CaGa4,0.0,0.0,5.32222545109275,99.5189232287506,Tetragonal,"Ca, Ga",25.5,1.405,155.0,54.9005,2,1.0,0.0,0.967777454890725,0.6935837867377828,1.0,0.0,0.967918933688914,Amber
mp-21187,CaIn,0.0,0.0,4.522365872714416,227.5011500612536,Tetragonal,"Ca, In",34.5,1.39,167.5,77.44800000000001,2,1.0,0.0,0.9522365872714416,0.6904751588319269,1.0,0.0,0.9523757941596347,Amber
mp-2482,CaC2,0.002929060000001,1.3593,2.221056574467479,47.92293866708488,Tetragonal,"C, Ca",13.0,1.775,125.0,26.0445,2,0.9970794943363184,1.3593,0.7221056574467479,0.7098608674025738,0.9677212461515001,0.27186,0.7222112216341184,Green
mp-634859,CaO2,0.0,2.7345,3.312892458777454,36.12744563392267,Tetragonal,"Ca, O",14.0,2.22,120.0,28.038500000000003,2,1.0,2.7345,0.8312892458777454,0.8303521543095156,1.0,0.5469,0.8314107715475778,Green
mp-976075,Li3Ca,0.060047558958333,0.0,0.95025120041508,106.4229012821373,Tetragonal,"Ca, Li",11.5,0.99,162.5,23.509,2,0.9433539010104988,0.0,0.595025120041508,0.3059832259626753,0.3739216093644231,0.0,0.5951121064023188,Red
mp-18567,CaZn11,0.0,0.0,6.772756053530909,372.4649972984803,Tetragonal,"Ca, Zn",25.0,1.325,157.5,52.729,2,1.0,0.0,0.8227243946469092,0.6645689336452687,1.0,0.0,0.8228446682263434,Amber
mp-862,CaSi2,0.028903806666667,0.0,2.609058357820129,122.51563798267624,Tetragonal,"Ca, Si",17.0,1.45,145.0,34.081500000000005,2,0.9719081546016373,0.0,0.7609058357820129,0.49696150306388254,0.6895161772702121,0.0,0.7610170721438825,Amber
mp-1575,CaC2,0.0,2.0383,2.199846562628209,96.76998369119411,Monoclinic,"C, Ca",13.0,1.775,125.0,26.0445,2,1.0,2.0383,0.7199846562628209,0.7663159820764635,1.0,0.40766,0.720089910382317,Green
mp-1271068,Fe,0.017069855,0.0,8.109373830977775,45.74104301350541,Tetragonal,Fe,26.0,1.83,140.0,55.845,1,0.9832166346135587,0.0,0.6890626169022225,0.545083985045256,0.8145026298714839,0.0,0.68916335054757,Amber
mp-1271128,Fe,0.099134600000001,0.0,8.517772787608946,21.77395584881966,Tetragonal,Fe,26.0,1.83,140.0,55.845,1,0.9098066788180438,0.0,0.6482227212391054,0.13123474030037988,0.0031424867907929865,0.0,0.6483174845249169,Red
mp-136,Fe,0.09780592,0.0,9.40774412148467,19.71414254179415,Hexagonal,Fe,26.0,1.83,140.0,55.845,1,0.9109078223954193,0.0,0.559225587851533,0.11951788077997852,0.015312825279764297,0.0,0.5593073407004818,Red
mp-13,Fe,0.0,0.0,7.902858241785766,23.468168469357,Cubic,Fe,26.0,1.83,140.0,55.845,1,1.0,0.0,0.7097141758214234,0.6419635857011247,1.0,0.0,0.7098179285056231,Amber
mp-1271198,Fe,0.054992034999999,0.0,7.618499799098144,48.68822300937243,Orthorhombic,Fe,26.0,1.83,140.0,55.845,1,0.9478744548057189,0.0,0.7381500200901856,0.3595939965711839,0.4238848212250943,0.0,0.7382579297931837,Red
mp-2051155,FeCl3,0.058973778333334,1.3509,2.271085885433305,237.19585462299435,Triclinic,"Cl, Fe",21.5,2.495,120.0,45.6475,2,0.9443104451309929,1.3509,0.7271085885433305,0.4187438613413679,0.3844937690402723,0.27018000000000003,0.7272148841061586,Amber
mp-676241,FeCl3,0.024356177083334,0.6636000000000001,2.200413099857064,244.8141022031569,Triclinic,"Cl, Fe",21.5,2.495,120.0,45.6475,2,0.9762229411720016,0.6636000000000001,0.7200413099857064,0.5524478926723149,0.7372051563896793,0.13272000000000003,0.7201465723873757,Amber
mp-1178232,FeO,0.012036054999999,0.0,5.602115229250103,85.18241987850475,Monoclinic,"Fe, O",17.0,2.635,100.0,35.922,2,0.9881070887341075,0.0,0.9397884770749897,0.6222622468259724,0.8685541479793386,0.0,0.9399258641815156,Amber
mp-1274279,FeO,0.0,1.8157,5.6148992124359385,84.98847683834407,Monoclinic,"Fe, O",17.0,2.635,100.0,35.922,2,1.0,1.8157,0.9385100787564061,0.7966714557949317,1.0,0.36314,0.9386472789746585,Green
mp-1722,Zn13Fe,0.0,0.0,7.626849799103289,197.29212470465896,Monoclinic,"Fe, Zn",28.0,1.74,137.5,60.6125,2,1.0,0.0,0.7373150200896711,0.6474845615449053,1.0,0.0,0.7374228077245264,Amber
mp-22510,FeGe,0.019820883333334,0.0,7.783657232864989,109.64221860708533,Monoclinic,"Fe, Ge",29.0,1.92,132.5,64.2375,2,0.9805643484485742,0.0,0.7216342767135011,0.5369421342149931,0.7851883596339828,0.0,0.7217397719900086,Amber
mp-1009134,MnFe,0.09255887603448,0.0,8.733741964154095,21.06308783731317,Tetragonal,"Fe, Mn",25.5,1.69,140.0,55.391522,2,0.9152824821940682,0.0,0.6266258035845904,0.1571752571696398,0.06366355048722738,0.0,0.6267174096301305,Red
mp-1215473,ZnFe,0.022560960833332,0.0,8.053823080443978,25.00017717926042,Tetragonal,"Fe, Zn",28.0,1.74,137.5,60.6125,2,0.977936806021867,0.0,0.6946176919556022,0.5170176317488098,0.7561475684200207,0.0,0.694719237693997,Amber
mp-1225083,FeCo3,0.081429389999999,0.0,8.99362863011787,42.95434444910822,Tetragonal,"Co, Fe",26.5,1.855,137.5,57.389097,2,0.9247020741687083,0.0,0.600637136988213,0.2040315664380905,0.16777315536963222,0.0,0.6007249437663719,Red
mp-20738,FeSi2,0.070323002083334,0.0,5.075337680593534,36.64917603325126,Tetragonal,"Fe, Si",20.0,1.865,125.0,41.965,2,0.9342974018623783,0.0,0.9924662319406466,0.33543479957687616,0.2738250711632908,0.0,0.9926113199761537,Red
mp-2213,FeNi,0.0,0.0,8.535536782713221,44.56555988629911,Tetragonal,"Fe, Ni",27.0,1.87,137.5,57.2692,2,1.0,0.0,0.6464463217286779,0.6293081650647449,1.0,0.0,0.6465408253237241,Amber
mp-2260,FePt,0.0,0.0,14.981159977848373,27.81342753558363,Tetragonal,"Fe, Pt",52.0,2.015,137.5,125.4645,2,1.0,0.0,0.0018840022151627167,0.5003768555272604,1.0,0.0,0.0018842776363019876,Amber
mp-2831,FePd,0.008477096666666,0.0,9.808478545574465,54.94172626057734,Tetragonal,"Fe, Pd",36.0,2.015,140.0,81.1325,2,0.9915941604477826,0.0,0.5191521454425535,0.5573930314488987,0.9070948469060767,0.0,0.5192280399793019,Amber
mp-20311,FeSe,0.0,0.0,4.941151906868024,90.60598544313967,Tetragonal,"Fe, Se",30.0,2.19,127.5,67.408,2,1.0,0.0,0.9941151906868024,0.6988521039565174,1.0,0.0,0.9942605197825869,Amber
mp-21273,FeTe,0.076453768750001,0.0,6.996625048410066,87.07557914416442,Tetragonal,"Fe, Te",39.0,1.965,140.0,91.7225,2,0.9289762635707238,0.0,0.8003374951589934,0.26759761728349585,0.2150134361625149,0.0,0.8004544960111919,Red
mp-505531,FeS,0.0,0.0,4.294013387059193,67.99139927450518,Tetragonal,"Fe, S",21.0,2.205,120.0,43.9525,2,1.0,0.0,0.9294013387059193,0.6859074414645995,1.0,0.0,0.9295372073229975,Amber
mp-753682,FeO,0.087101994999999,0.0,4.706689133109818,101.38798594298704,Tetragonal,"Fe, O",17.0,2.635,100.0,35.922,2,0.9198768879087569,0.0,0.9706689133109818,0.25138366659896705,0.11444300727404588,0.0,0.9708108148097206,Red
mp-556911,FeF2,0.0,1.6921,4.318802548760486,72.16258851761452,Tetragonal,"F, Fe",17.5,2.905,95.0,37.4217015815,2,1.0,1.6921,0.9318802548760485,0.7879292971768751,1.0,0.33842,0.9320164858843756,Green
mp-636368,Ga3Fe,0.0,0.2215,7.084328261604737,248.47301477035109,Tetragonal,"Fe, Ga",28.5,1.82,135.0,62.784,2,1.0,0.2215,0.7915671738395262,0.6716265785127559,1.0,0.044300000000000006,0.7916828925637791,Amber
mp-1007855,FeNi3,0.0170325225,0.0,8.712064155440634,44.20546592147309,Tetragonal,"Fe, Ni",27.0,1.87,137.5,57.2692,2,0.9832527258242126,0.0,0.6287935844559366,0.5332278646360765,0.814901526308935,0.0,0.6288855074080453,Amber
mp-1104104,Be12Fe,0.018285425769231,0.0,2.568896000308672,106.00420086187538,Tetragonal,"Be, Fe",15.0,1.7000000000000002,122.5,32.42859155,2,0.9820429269569306,0.0,0.7568896000308671,0.5521651899777469,0.8015302802508248,0.0,0.7570002492616722,Amber
mp-1184336,FeIr3,0.0,0.0,18.95798036589193,55.40064380264064,Tetragonal,"Fe, Ir",51.5,2.015,137.5,124.031,2,1.0,0.0,0.0,0.5,1.0,0.0,0.0,Amber
mp-715262,FeO,0.009280054999999,0.0,5.577375605140057,42.7801322207853,Tetragonal,"Fe, O",17.0,2.635,100.0,35.922,2,0.9908052725762039,0.0,0.9422624394859943,0.637667887737674,0.8983757001715151,0.0,0.9424001882595822,Amber
mp-27164,FeP4,0.005661479499998,1.075,4.170169112889482,429.4291624011687,Monoclinic,"Fe, P",20.5,2.01,120.0,43.409380999,2,0.9943703924079772,1.075,0.9170169112889482,0.7168197050447149,0.9377790223157874,0.215,0.917150969434106,Green
mp-1159,Zr2Fe,0.004575485666668,0.0,7.111274052973014,111.28662257978525,Tetragonal,"Fe, Zr",33.0,1.58,147.5,73.53450000000001,2,0.9954453540505903,0.0,0.7888725947026985,0.6326275769921362,0.9496599861810466,0.0,0.7889879195080645,Amber
mp-21108,U6Fe,0.016314791071433,0.0,18.24423563918276,270.1423810919332,Tetragonal,"Fe, U",59.0,1.765,157.5,146.936955,2,0.9839471084994902,0.0,0.0,0.4112880793649225,0.822576158729845,0.0,0.0,Amber
mp-21117,FeGe2,0.018091517222224,0.0,7.777100468211013,85.88700149498013,Tetragonal,"Fe, Ge",29.0,1.92,132.5,64.2375,2,0.9822299695889961,0.0,0.7222899531788987,0.5462778890095447,0.8035975602957492,0.0,0.7223955443083503,Amber
mp-22752,FeSn2,0.013997236666667,0.0,8.36399547953507,116.44625838404173,Tetragonal,"Fe, Sn",38.0,1.895,142.5,87.2775,2,0.9861959814479571,0.0,0.663600452046493,0.5564553541983952,0.8474317230394188,0.0,0.6636974633934289,Amber
mp-1080525,FeB,0.00839964625,0.0,6.7843569021940064,65.25888517892977,Tetragonal,"B, Fe",15.5,1.935,112.5,33.3275,2,0.9916703201144147,0.0,0.8215643097805994,0.6183051818041233,0.9079365981010739,0.0,0.8216844137679318,Amber
mp-1182789,FeCl3,0.000754751458334,0.0421,2.644786965984538,2444.1688398159863,Trigonal,"Cl, Fe",21.5,2.495,120.0,45.6475,2,0.9992458177618102,0.0421,0.7644786965984538,0.6512763088920426,0.991664435674215,0.00842,0.7645904552746755,Amber
mp-23204,FeCl3,0.073412198333334,0.0,2.7573776826129013,195.3639361464281,Trigonal,"Cl, Fe",21.5,2.495,120.0,45.6475,2,0.931608567102815,0.0,0.7757377682612902,0.2772236592156989,0.24410684927365445,0.0,0.7758511728943582,Red
