material_id,formula,energy_above_hull,band_gap,density,volume,crystal_system,elements,avg_atomic_number,avg_electronegativity,avg_atomic_radius,avg_atomic_mass,num_elements
mp-1018134,Li,0.0,0.0,0.5649380290750841,61.205660097660434,Trigonal,Li,3.0,0.98,145.0,6.94,1
mp-1063005,Li,0.015670883333333,0.0,0.5643236945722541,61.27228985134278,Hexagonal,Li,3.0,0.98,145.0,6.94,1
mp-10173,Li,0.005987748333333,0.0,0.573292417154018,40.20915440845307,Hexagonal,Li,3.0,0.98,145.0,6.94,1
mp-976411,Li,0.005889090833333,0.0,0.5659385321116011,81.46327565480371,Hexagonal,Li,3.0,0.98,145.0,6.94,1
mp-567337,Li,0.008819463333333,0.0,0.570042740991187,161.75350839454015,Cubic,Li,3.0,0.98,145.0,6.94,1
mp-51,Li,0.001672373333333,0.0,0.5664547498885351,20.347259270998425,Cubic,Li,3.0,0.98,145.0,6.94,1
mp-135,Li,0.009650863333333,0.0,0.5666126169854631,20.34159020777027,Cubic,Li,3.0,0.98,145.0,6.94,1
mp-1103107,Li,0.0553794725,0.0,0.570192381038717,242.5665872337491,Orthorhombic,Li,3.0,0.98,145.0,6.94,1
mp-1232999,LiO8,0.016817863333333,0.152099999999999,1.985847494723534,112.83184242189002,Triclinic,"Li, O",5.5,2.21,102.5,11.4695,2
mp-1236127,LiO8,0.015707888888889,0.088899999999999,1.902559815234679,117.77124156851406,Triclinic,"Li, O",5.5,2.21,102.5,11.4695,2
mp-995393,LiS4,0.0,2.1989,0.212291455515833,2115.078462404796,Triclinic,"Li, S",9.5,1.78,122.5,19.5,2
mp-569073,LiSn,0.0,0.0,5.092956930678413,122.90407935742938,Monoclinic,"Li, Sn",26.5,1.47,145.0,62.824999999999996,2
mp-1094568,LiMg,0.0208931975,0.0,1.238128792846922,83.812288309167,Monoclinic,"Li, Mg",7.5,1.145,147.5,15.6225,2
mp-1094600,LiMg2,0.027992521666666,0.0,1.4291499274841262,129.09017299687213,Monoclinic,"Li, Mg",7.5,1.145,147.5,15.6225,2
mp-1235252,LiO8,0.009239624444445,0.0,1.9977602742550664,112.1590185199282,Monoclinic,"Li, O",5.5,2.21,102.5,11.4695,2
mp-1236522,LiO8,0.070062674444444,0.2727,1.777777671752737,126.03760029095204,Monoclinic,"Li, O",5.5,2.21,102.5,11.4695,2
mp-2659,LiN3,0.0,3.6364,1.931723590704999,42.087708451102685,Monoclinic,"Li, N",5.0,2.01,105.0,10.4735,2
mp-973455,LiMg2,0.010646323333333,0.0,1.485496552120324,124.19363149248812,Monoclinic,"Li, Mg",7.5,1.145,147.5,15.6225,2
mp-976262,LiMg,0.011205559166666,0.0,1.273734740890411,122.20410265024168,Monoclinic,"Li, Mg",7.5,1.145,147.5,15.6225,2
mp-1094673,LiMg,0.000700420000001,0.0,1.279761773169139,40.54286099396268,Tetragonal,"Li, Mg",7.5,1.145,147.5,15.6225,2
mp-22902,LiBi,0.003396496666663,0.0,7.527518229473442,47.6313585812526,Tetragonal,"Bi, Li",43.0,1.44,152.5,107.9602,2
mp-1222413,LiB3,0.0,0.091899999999999,1.78034894226488,146.8971922439705,Tetragonal,"B, Li",4.0,1.51,115.0,8.875,2
mp-1094567,LiMg3,0.028311948333333,0.0,1.512301101929622,87.68360185231192,Tetragonal,"Li, Mg",7.5,1.145,147.5,15.6225,2
mp-1185253,LiTl3,0.046669947499999,0.0,9.85299574839074,104.504781143474,Tetragonal,"Li, Tl",42.0,1.3900000000000001,167.5,105.66,2
mp-1185266,LiNi3,0.062328318333333,0.0,7.242594201128479,41.96201584353002,Tetragonal,"Li, Ni",15.5,1.4449999999999998,140.0,32.8167,2
mp-1185275,LiPb3,0.020380532500002,0.0,9.339186229763522,111.75672695481288,Tetragonal,"Li, Pb",42.5,1.3900000000000001,162.5,107.07,2
mp-1185332,LiGa3,0.095828552750001,0.0,5.567849324715847,64.4520131121257,Tetragonal,"Ga, Li",17.0,1.395,137.5,38.3315,2
mp-1185337,LiHg3,0.01292895625,0.0,11.467979488473103,88.14005961426192,Tetragonal,"Hg, Li",41.5,1.44,147.5,103.766,2
mp-1185411,LiEu3,0.096557981666666,0.0,4.96072722806257,154.92734078665288,Tetragonal,"Eu, Li",33.0,0.49,165.0,79.452,2
mp-1185455,LiRh3,0.068323267499998,0.0,9.568696944553352,54.77878685599404,Tetragonal,"Li, Rh",24.0,1.63,140.0,54.92275,2
mp-1185461,LiSn3,0.033758912499999,0.0,6.137243419841,98.23523986362396,Tetragonal,"Li, Sn",26.5,1.47,145.0,62.824999999999996,2
mp-862658,LiCu3,0.0,0.0,7.085672707099158,46.30296399536622,Tetragonal,"Cu, Li",16.0,1.44,140.0,35.243,2
mp-862716,LiAg3,0.0,0.0,8.287157330778992,66.23307126729085,Tetragonal,"Ag, Li",25.0,1.455,152.5,57.4041,2
mp-865939,LiMg2,0.0,0.0,1.49661688061598,61.63541710870612,Tetragonal,"Li, Mg",7.5,1.145,147.5,15.6225,2
mp-972285,Sr3Li,0.094700251666667,0.0,2.343892916688241,191.14145425242415,Tetragonal,"Li, Sr",20.5,0.965,172.5,47.28,2
mp-973748,LiIn3,0.014984695000002,0.0,6.341089116674805,92.0197011225558,Tetragonal,"In, Li",26.0,1.38,150.0,60.879,2
mp-975906,LiAl3,0.026654015,0.0,2.285029235514105,63.866797045712175,Tetragonal,"Al, Li",8.0,1.295,135.0,16.96076925,2
mp-975909,LiAu3,0.004237167500001,0.0,15.100247536063932,65.74315071367589,Tetragonal,"Au, Li",41.0,1.69,140.0,101.9532845,2
mp-976272,LiCa3,0.07740214875,0.0,1.405400504088731,150.26254450633243,Tetragonal,"Ca, Li",11.5,0.99,162.5,23.509,2
mp-7943,LiAs,0.0,0.3285,3.784026537081356,287.3892010245731,Monoclinic,"As, Li",18.0,1.58,130.0,40.9307975,2
mp-974920,Na,0.012510683448275,0.0,1.030260057844173,37.05414937154716,Tetragonal,Na,11.0,0.93,180.0,22.98976928,1
mp-973198,Na,0.004727346666666,0.0,1.030318807132385,111.15610957684376,Trigonal,Na,11.0,0.93,180.0,22.98976928,1
mp-10172,Na,0.0,0.0,1.033494165918581,73.87639201807406,Hexagonal,Na,11.0,0.93,180.0,22.98976928,1
mp-982370,Na,0.01121293,0.0,1.02710536919743,148.671835314138,Hexagonal,Na,11.0,0.93,180.0,22.98976928,1
mp-1186055,Na,0.0263165645,0.0,1.000853213096242,762.8573216405483,Cubic,Na,11.0,0.93,180.0,22.98976928,1
mp-1186081,Na,0.019195485172413,0.0,1.006686925441565,1099.7330591995158,Cubic,Na,11.0,0.93,180.0,22.98976928,1
mp-1525464,Na,0.014505351249999,0.0,1.015385754013623,300.7756208829742,Cubic,Na,11.0,0.93,180.0,22.98976928,1
mp-567772,Na,0.020555261249999,0.0,1.006618567252059,303.3952388071747,Cubic,Na,11.0,0.93,180.0,22.98976928,1
mp-1186040,Na,0.02365727875,0.0,1.016935717645674,300.3171934074839,Cubic,Na,11.0,0.93,180.0,22.98976928,1
mp-974558,Na,0.008802479999999,0.0,1.016804520724181,37.54449286644378,Cubic,Na,11.0,0.93,180.0,22.98976928,1
mp-127,Na,0.015772269999999,0.0,1.024636726390733,37.25750706727941,Cubic,Na,11.0,0.93,180.0,22.98976928,1
mp-1079952,Na,0.086311797198275,0.0,0.9592318243653052,318.38318208557206,Orthorhombic,Na,11.0,0.93,180.0,22.98976928,1
mp-1545923,Na,0.0066270775,0.0,1.014423193825449,301.06101916644946,Orthorhombic,Na,11.0,0.93,180.0,22.98976928,1
mp-2018774,Na,0.01088432,0.0,1.012528815046613,150.81214285497376,Orthorhombic,Na,11.0,0.93,180.0,22.98976928,1
mp-31284,NaSn5,0.022532833333333,0.0,5.695061538475,359.5354909110029,Tetragonal,"Na, Sn",30.5,1.445,162.5,70.84988464,2
mp-570538,NaN3,0.0,3.9442,1.921670516506478,56.17582560462735,Monoclinic,"N, Na",9.0,1.985,122.5,18.49838464,2
mp-583168,NaSn2,0.0,0.0,4.886661814469602,707.9198219665092,Monoclinic,"Na, Sn",30.5,1.445,162.5,70.84988464,2
mp-12180,NaS2,0.0,2.0185,2.162325110475751,535.223051008419,Tetragonal,"Na, S",13.5,1.7550000000000001,140.0,27.524884640000003,2
mp-15514,NaSe2,0.0,1.1815,3.775833329419609,636.4851691485202,Tetragonal,"Na, Se",22.5,1.74,147.5,50.980384640000004,2
mp-22924,NaBi,0.0,0.0,6.825293767530593,56.43647606901757,Tetragonal,"Bi, Na",47.0,1.415,170.0,115.98508464,2
mp-1238787,NaO2,0.065687235,0.0,2.12868814827235,85.79055387475346,Tetragonal,"Na, O",9.5,2.185,120.0,19.49438464,2
mp-1183356,Ba3Na,0.075012718541666,0.0,3.065818983012419,235.59315120059364,Tetragonal,"Ba, Na",33.5,0.91,197.5,80.15838464,2
mp-1186109,NaAu3,0.091739266250002,0.0,13.728449386316033,74.2536487007512,Tetragonal,"Au, Na",45.0,1.665,157.5,109.97816913999999,2
mp-1186127,NaCd3,0.0,0.0,6.765046491725234,88.41978865924001,Tetragonal,"Cd, Na",29.5,1.31,167.5,67.70188464,2
mp-1186132,NaCa3,0.081487712499999,0.0,1.408077519308356,168.90310433474266,Tetragonal,"Ca, Na",15.5,0.9650000000000001,180.0,31.533884640000004,2
mp-1186151,NaLi3,0.043194687499999,0.0,0.729616427989859,99.71378413971716,Tetragonal,"Li, Na",7.0,0.9550000000000001,162.5,14.964884640000001,2
mp-1186158,NaIn3,0.009501042499998,0.0,6.02810591243865,101.21831675338976,Tetragonal,"In, Na",30.0,1.355,167.5,68.90388464,2
mp-1186172,NaEu3,0.099302565862068,0.0,4.479561741192569,177.5177868092662,Tetragonal,"Eu, Na",37.0,0.465,182.5,87.47688464,2
mp-1186189,NaTl3,0.0,0.0,9.4030524179055,112.3395601455914,Tetragonal,"Na, Tl",46.0,1.365,185.0,113.68488463999999,2
mp-454,NaGa4,0.0,0.0,5.124197298645112,97.82731658601683,Tetragonal,"Ga, Na",21.0,1.37,155.0,46.35638464,2
mp-973174,NaAg3,0.072140847083332,0.0,7.442921382900342,77.32628907988736,Tetragonal,"Ag, Na",29.0,1.43,170.0,65.42898464,2
mp-974862,Rb3Na,0.056405154030171,0.0,1.502870152588959,308.7048283788206,Tetragonal,"Na, Rb",24.0,0.875,207.5,54.22878464,2
mp-976971,NaPd3,0.000252915000004,0.0,9.03658126774107,62.8909424466829,Tetragonal,"Na, Pd",28.5,1.5650000000000002,160.0,64.70488464,2
mp-1106381,NaAs,0.0,0.5734,3.495268713941957,372.1273917629648,Monoclinic,"As, Na",22.0,1.5550000000000002,147.5,48.95568214,2
mp-1545216,NaO2,0.0,0.4836,2.33505871671538,156.41691059811396,Monoclinic,"Na, O",9.5,2.185,120.0,19.49438464,2
mp-29657,NaGe,0.0,0.665199999999999,3.188143796839254,796.9375432905721,Monoclinic,"Ge, Na",21.5,1.47,152.5,47.80988464,2
mp-7944,NaSb,0.0,0.6041000000000001,4.030017785940886,477.14458751880505,Monoclinic,"Na, Sb",31.0,1.49,162.5,72.37488464,2
mp-11051,NaSn,0.0,0.342899999999999,3.978693238379946,946.232296967758,Tetragonal,"Na, Sn",30.5,1.445,162.5,70.84988464,2
mp-1195785,NaP7,0.0,1.7429,2.091801571441959,1522.926106728392,Tetragonal,"Na, P",13.0,1.56,140.0,26.981765639000002,2
mp-30792,NaPb,0.0,0.1566,6.136807904283582,996.5809211118294,Tetragonal,"Na, Pb",46.5,1.365,180.0,115.09488463999999,2
mp-2739257,K,0.000127825,0.0,0.855521016031472,607.1084484990222,Tetragonal,K,19.0,0.82,220.0,39.0983,1
mp-1180961,K,0.07119881125,0.0,0.8274905480048621,156.9184197793768,Tetragonal,K,19.0,0.82,220.0,39.0983,1
mp-604325,K,0.073541117,0.0,0.8309874794774991,156.25808135754153,Monoclinic,K,19.0,0.82,220.0,39.0983,1
mp-1184764,K,0.00803126625,0.0,0.8434798582662051,230.9157259111092,Trigonal,K,19.0,0.82,220.0,39.0983,1
mp-1184755,K,0.008696316249999,0.0,0.8442967484979941,153.7948705905765,Hexagonal,K,19.0,0.82,220.0,39.0983,1
mp-604318,K,0.008703191249999,0.0,0.8400540512180451,309.14322474135633,Hexagonal,K,19.0,0.82,220.0,39.0983,1
mp-1199937,K,0.049798189098765,0.0,0.8433094593985121,6235.984386265815,Cubic,K,19.0,0.82,220.0,39.0983,1
mp-1184905,K,0.02097077575,0.0,0.868387443452124,1495.2831268391355,Cubic,K,19.0,0.82,220.0,39.0983,1
mp-1185201,K,0.016292821077587,0.0,0.8400567315518841,2241.2812281898478,Cubic,K,19.0,0.82,220.0,39.0983,1
mp-1184808,K,0.01347806125,0.0,0.8486241661423151,612.042477015757,Cubic,K,19.0,0.82,220.0,39.0983,1
mp-10157,K,0.00693026625,0.0,0.8318754308992641,78.04564502820226,Cubic,K,19.0,0.82,220.0,39.0983,1
mp-58,K,0.01521372625,0.0,0.826864520888935,78.51861211537867,Cubic,K,19.0,0.82,220.0,39.0983,1
mp-1080043,K,0.0636205245,0.0,0.8093310919806701,641.7571768187781,Orthorhombic,K,19.0,0.82,220.0,39.0983,1
mp-1545455,K,0.00632175,0.0,0.846322284768652,613.7071492134389,Orthorhombic,K,19.0,0.82,220.0,39.0983,1
mp-972981,K,0.006670691249999,0.0,0.8422291412147711,154.17242508138494,Orthorhombic,K,19.0,0.82,220.0,39.0983,1
mp-1184804,K,0.0,0.0,0.8483626258230531,612.2311625848381,Orthorhombic,K,19.0,0.82,220.0,39.0983,1
mp-573691,K,0.031988253249999,0.0,0.8777080958565251,591.7617020432232,Orthorhombic,K,19.0,0.82,220.0,39.0983,1
mp-181,KGa3,0.0,0.216299999999999,4.328097253195336,285.75435797216085,Tetragonal,"Ga, K",25.0,1.315,175.0,54.410650000000004,2
mp-29055,KSb2,0.0,0.2153,4.338160462908972,216.3583998787304,Monoclinic,"K, Sb",35.0,1.4349999999999998,182.5,80.42915,2
mp-976802,KF2,0.0,1.445599999999999,2.117093666735462,120.93884935973416,Tetragonal,"F, K",14.0,2.4,135.0,29.0483515815,2
mp-1185042,KHg3,0.030033264166661,0.0,8.9531932014525,118.86115096040626,Tetragonal,"Hg, K",49.5,1.3599999999999999,185.0,119.84515,2
mp-1185148,KCl3,0.051830397499999,0.0,2.032776402422387,118.82149403364016,Tetragonal,"Cl, K",18.0,1.99,160.0,37.274150000000006,2
mp-1866,KO2,0.0172468975,0.0,2.39878116699765,49.21645786667448,Tetragonal,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-22481,KIn4,0.0,0.0,5.516580995014355,150.01381354340262,Tetragonal,"In, K",34.0,1.3,187.5,76.95815,2
mp-973508,KRb3,0.0282987225625,0.0,1.35444622063687,362.2824661624337,Tetragonal,"K, Rb",28.0,0.82,227.5,62.28305,2
mp-974738,KSr3,0.09926039425,0.0,2.1515263941934952,233.0501522023292,Tetragonal,"K, Sr",28.5,0.885,210.0,63.35915,2
mp-1180711,KO2,0.038029273333334,0.0,2.265400559582304,208.45675478897203,Monoclinic,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-1180742,KO2,0.044124390833333,0.0,2.292020844942108,206.0356693481888,Monoclinic,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-1196514,KS3,0.0,1.8888999999999991,1.990182734819924,903.072089486542,Monoclinic,"K, S",17.5,1.7,160.0,35.57915,2
mp-1536,KSb,0.0,0.8246000000000001,3.457066707542885,618.1228513850983,Monoclinic,"K, Sb",35.0,1.4349999999999998,182.5,80.42915,2
mp-31104,KBi,0.0,0.4308,5.003121956310277,1317.3994207253545,Monoclinic,"Bi, K",51.0,1.3599999999999999,190.0,124.03935,2
mp-3346628,KO2,0.00284515,0.1754,2.336503315709114,202.11315163673416,Monoclinic,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-734250,KO2,0.092673766666667,0.0082,2.085648292808331,226.42266703163955,Monoclinic,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-1726,KO3,0.097024780625,0.4127,2.04941168579816,282.280308668779,Tetragonal,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-827,KN3,0.0,3.8956,2.057829582410366,130.91489535524028,Tetragonal,"K, N",13.0,1.93,142.5,26.55265,2
mp-1201508,KSi,0.014796516249999,1.5811000000000002,1.849937231404449,964.8874363845968,Tetragonal,"K, Si",16.5,1.3599999999999999,165.0,33.59165,2
mp-1201758,KGe,0.00940166234375,1.0097,2.980031553203468,996.2085787233392,Tetragonal,"Ge, K",25.5,1.4149999999999998,172.5,55.864149999999995,2
mp-21526,KPb,0.0,0.5708000000000001,5.107315531405211,1281.2615838509246,Tetragonal,"K, Pb",50.5,1.31,200.0,123.14914999999999,2
mp-542374,KSn,0.0,0.7321000000000001,3.411914083401286,1228.855549246432,Tetragonal,"K, Sn",34.5,1.39,182.5,78.90415,2
mp-21325,KO2,0.056030107499999,0.1547,2.06561693280497,114.30920260379078,Monoclinic,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-1056351,Mg,0.037615175,0.0,1.782330131270344,22.644178710566425,Tetragonal,Mg,12.0,1.31,150.0,24.305,1
mp-1094122,Mg,0.003384133333333,0.0,1.7894791436807,202.98343202608996,Trigonal,Mg,12.0,1.31,150.0,24.305,1
mp-153,Mg,0.0,0.0,1.8017993845931344,44.79899633535127,Hexagonal,Mg,12.0,1.31,150.0,24.305,1
mp-973364,Mg,0.008570822499999,0.0,1.790009721140348,90.18811805782045,Hexagonal,Mg,12.0,1.31,150.0,24.305,1
mp-1056702,Mg,0.030189964999999,0.0,1.785243836628089,22.60722103370626,Cubic,Mg,12.0,1.31,150.0,24.305,1
mp-110,Mg,0.039679875,0.0,1.811054814310633,22.28502511067041,Cubic,Mg,12.0,1.31,150.0,24.305,1
mp-1073794,MgSi,0.099112461666666,0.0,2.268889876879429,230.059130295984,Monoclinic,"Mg, Si",13.0,1.605,130.0,26.195,2
mp-570922,MgCl2,0.083751176666666,4.9801,1.803984239763228,87.64022534459218,Tetragonal,"Cl, Mg",14.5,2.2350000000000003,125.0,29.8775,2
mp-1038767,MgCd,0.038185795,0.0,5.34396609289812,84.96395938252209,Monoclinic,"Cd, Mg",30.0,1.5,152.5,68.3595,2
mp-1038816,CeMg,0.016450333333331,0.0,5.205063829229399,104.90841335556104,Monoclinic,"Ce, Mg",35.0,1.215,167.5,82.21050000000001,2
mp-1038896,MgBi2,0.094178766666664,0.0,8.205855847321612,178.99403849771744,Monoclinic,"Bi, Mg",47.5,1.605,155.0,116.6427,2
mp-1038936,MgBi,0.081487402499996,0.0,7.045825852347981,109.960004259349,Monoclinic,"Bi, Mg",47.5,1.605,155.0,116.6427,2
mp-1039008,Ce2Mg,0.05006506722222,0.0,6.813073038538817,148.4486025218422,Monoclinic,"Ce, Mg",35.0,1.215,167.5,82.21050000000001,2
mp-1039204,MgCd2,0.059304865555557,0.0,6.478491289456238,127.710325617982,Monoclinic,"Cd, Mg",30.0,1.5,152.5,68.3595,2
mp-1039350,CaMg,0.047775612499999,0.0,1.696060312384117,126.06920413578273,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2
mp-1039397,Ca2Mg,0.035187254166666,0.0,1.632928427870116,212.4545922746949,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2
mp-1039467,Ca2Mg,0.013408672499999,0.0,1.649798080056302,210.28218395372645,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2
mp-1094177,La2Mg,0.033790885000001,0.0,5.048562019165181,198.73988637086708,Monoclinic,"La, Mg",34.5,1.205,172.5,81.60523500000001,2
mp-1094190,La2Mg,0.060518165,0.0,5.143901533867726,195.05634690303623,Monoclinic,"La, Mg",34.5,1.205,172.5,81.60523500000001,2
mp-1094206,MgSn2,0.081564865833333,0.0,5.595378787148984,155.34411654276195,Monoclinic,"Mg, Sn",31.0,1.635,147.5,71.5075,2
mp-1094239,MgSn2,0.071909165833333,0.0,5.611519586687395,154.89728958157005,Monoclinic,"Mg, Sn",31.0,1.635,147.5,71.5075,2
mp-1094252,MgSn2,0.067471615833333,0.0,5.642983189291873,154.03362818113322,Monoclinic,"Mg, Sn",31.0,1.635,147.5,71.5075,2
mp-1094274,SrMg,0.07296265,0.0,2.524741758147959,147.22760015308714,Monoclinic,"Mg, Sr",25.0,1.13,175.0,55.962500000000006,2
mp-1094317,Sr2Mg,0.057121876666666,0.0,2.558146398540265,259.0565326783283,Monoclinic,"Mg, Sr",25.0,1.13,175.0,55.962500000000006,2
mp-1094351,MgTi2,0.071795466111109,0.0,3.538949116750616,112.6489488487572,Monoclinic,"Mg, Ti",17.0,1.425,145.0,36.086,2
mp-1094352,Sr2Mg,0.079431003333333,0.0,2.556380807927077,259.23545272848804,Monoclinic,"Mg, Sr",25.0,1.13,175.0,55.962500000000006,2
mp-1094419,Y2Mg,0.068479988333335,0.0,3.712423714971126,180.8105443399704,Monoclinic,"Mg, Y",25.5,1.2650000000000001,165.0,56.605419999999995,2
mp-1094452,YMg,0.085989590000001,0.0,3.331032921602477,112.87251949317556,Monoclinic,"Mg, Y",25.5,1.2650000000000001,165.0,56.605419999999995,2
mp-1094505,MgZn,0.0712255923,0.0,4.21590167534025,70.67223730208522,Monoclinic,"Mg, Zn",21.0,1.48,142.5,44.8425,2
mp-1094511,MgTi2,0.092451292777775,0.0,3.555609625223804,112.12111003499196,Monoclinic,"Mg, Ti",17.0,1.425,145.0,36.086,2
mp-1094531,Y2Mg,0.054300795000001,0.0,3.798095504443152,176.7320890007365,Monoclinic,"Mg, Y",25.5,1.2650000000000001,165.0,56.605419999999995,2
mp-1094601,Li2Mg,0.011001634444444,0.0,1.036254303715672,122.38502674272684,Monoclinic,"Li, Mg",7.5,1.145,147.5,15.6225,2
mp-1094621,MgGa,0.046648414999999,0.0,4.009383392526082,77.88587524222356,Monoclinic,"Ga, Mg",21.5,1.56,140.0,47.013999999999996,2
mp-1094624,MgGa2,0.067186023333333,0.0,4.665941935912435,116.55307178255448,Monoclinic,"Ga, Mg",21.5,1.56,140.0,47.013999999999996,2
mp-1094640,MgGa2,0.058825198333332,0.0,4.8980434179587125,111.03002137459151,Monoclinic,"Ga, Mg",21.5,1.56,140.0,47.013999999999996,2
mp-1094646,MgGa2,0.091843213333333,0.0,4.659000799624479,116.72671647394144,Monoclinic,"Ga, Mg",21.5,1.56,140.0,47.013999999999996,2
mp-1094812,MgCd2,0.058837752222222,0.0,6.484193600725104,255.1960299264336,Monoclinic,"Cd, Mg",30.0,1.5,152.5,68.3595,2
mp-1094901,MgCd2,0.047042540555557,0.0,6.522570423394536,126.84726701028532,Monoclinic,"Cd, Mg",30.0,1.5,152.5,68.3595,2
mp-1095005,Ca2Mg,0.036908806666666,0.0,1.625724852073275,213.3959771325853,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2
mp-1183455,Ca,0.013071680000001,0.0,1.544130909113659,86.19875997738622,Tetragonal,Ca,20.0,1.0,180.0,40.078,1
mp-166,Ca,0.02121779,0.0,1.5738101266525022,42.2866034962744,Tetragonal,Ca,20.0,1.0,180.0,40.078,1
mp-1183484,Ca,0.008999964999999,0.0,1.525005978877473,174.55953806335285,Hexagonal,Ca,20.0,1.0,180.0,40.078,1
mp-132,Ca,0.005909895,0.0,1.527508022472714,174.2736112022339,Hexagonal,Ca,20.0,1.0,180.0,40.078,1
mp-45,Ca,0.0,0.0,1.534815625204312,43.36096382607296,Cubic,Ca,20.0,1.0,180.0,40.078,1
mp-21,Ca,0.005616039999999,0.0,1.558186821803846,42.710594052600456,Cubic,Ca,20.0,1.0,180.0,40.078,1
mp-1064227,Ca,0.010473554999999,0.0,1.529514324812333,87.02250606556609,Orthorhombic,Ca,20.0,1.0,180.0,40.078,1
mp-1078638,Ca,0.019152001249999,0.0,1.596183616492226,333.55102316074857,Tetragonal,Ca,20.0,1.0,180.0,40.078,1
mp-30471,CaCu,0.000139304500001,0.0,3.641315263354545,472.55370049677634,Monoclinic,"Ca, Cu",24.5,1.45,157.5,51.812,2
mp-7493,CaSb2,0.0,0.0,5.3544117263486495,175.901885128571,Monoclinic,"Ca, Sb",35.5,1.525,162.5,80.91900000000001,2
mp-1039570,CaMg2,0.063282755,0.0,1.739289096785149,169.34492283840132,Monoclinic,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2
mp-2461,CaGa4,0.001600682000001,0.0,5.387038823403971,98.32157581123911,Monoclinic,"Ca, Ga",25.5,1.405,155.0,54.9005,2
mp-643542,CaGe2,0.097874856666667,0.0,4.24179490929589,72.56225416092421,Monoclinic,"Ca, Ge",26.0,1.505,152.5,56.354,2
mp-917,CaC2,0.000210771666667,2.3396,2.189236157490237,97.23899144471837,Monoclinic,"C, Ca",13.0,1.775,125.0,26.0445,2
mp-1094998,CaMg,0.024139097499999,0.0,1.706894615475358,62.63449770418459,Tetragonal,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2
mp-20034,CaPb,0.0,0.0,6.975407029671377,117.73213450170792,Tetragonal,"Ca, Pb",51.0,1.4,180.0,123.639,2
mp-2017191,BaCa,0.077950792499997,0.0,2.684063620117292,109.75445250336486,Tetragonal,"Ba, Ca",38.0,0.9450000000000001,197.5,88.7025,2
mp-1182183,CaO10,0.077521395454545,0.0,2.126432633932467,312.47392165760584,Tetragonal,"Ca, O",14.0,2.2199999999999998,120.0,28.038500000000003,2
mp-1182382,CaO10,0.05020342090909,0.0,2.512920777574513,264.4153171063857,Tetragonal,"Ca, O",14.0,2.2199999999999998,120.0,28.038500000000003,2
mp-1213975,CaB4,0.0,0.0,2.642539600836124,209.4340399870896,Tetragonal,"B, Ca",12.5,1.52,132.5,25.444000000000003,2
mp-22904,CaCl2,0.001869090833332,5.3533,2.147056170739013,171.67065331513982,Tetragonal,"Ca, Cl",18.5,2.08,140.0,37.764,2
mp-571166,CaBr2,0.001747406666666,4.4482,3.269983382807338,203.00929577290373,Tetragonal,"Br, Ca",27.5,1.98,147.5,59.991,2
mp-1009657,CaN2,0.0,0.0,2.956401288995216,38.245291740457695,Tetragonal,"Ca, N",13.5,2.02,122.5,27.0425,2
mp-1039409,CaMg3,0.047027422346938,0.0,1.792493065959835,104.6750441134136,Tetragonal,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2
mp-1095016,CaMg2,0.073613626666666,0.0,1.750187136830431,84.14522415647565,Tetragonal,"Ca, Mg",16.0,1.155,165.0,32.191500000000005,2
mp-1183342,Ba3Ca,0.0392140475,0.0,3.096433751471035,242.4278024845549,Tetragonal,"Ba, Ca",38.0,0.9450000000000001,197.5,88.7025,2
mp-1183511,CaAg3,0.071811945,0.0,7.419057293086879,81.39971714538277,Tetragonal,"Ag, Ca",33.5,1.4649999999999999,170.0,73.9731,2
mp-1183620,CaEu3,0.046251483749998,0.0,4.674904147173979,176.16993524016144,Tetragonal,"Ca, Eu",41.5,0.5,182.5,96.021,2
mp-1187110,Sr3Ca,0.044507889999998,0.0,2.357246104372858,213.4017245057676,Tetragonal,"Ca, Sr",29.0,0.975,190.0,63.849000000000004,2
mp-1205360,CaGe3,0.090985402500001,0.0,5.009990508273799,342.0491574961312,Tetragonal,"Ca, Ge",26.0,1.505,152.5,56.354,2
mp-1749,CaAl4,0.0,0.0,2.346956254386141,104.71719698268504,Tetragonal,"Al, Ca",16.5,1.3050000000000002,152.5,33.52976925,2
mp-1976,CaGa4,0.0,0.0,5.32222545109275,99.5189232287506,Tetragonal,"Ca, Ga",25.5,1.405,155.0,54.9005,2
mp-21187,CaIn,0.0,0.0,4.522365872714416,227.5011500612536,Tetragonal,"Ca, In",34.5,1.3900000000000001,167.5,77.44800000000001,2
